"","x"
"1",0.0169377234011598
"2",0.0358795772495571
"3",0.0291015292304674
"4",0.0320973896863982
"5",0.0416413676244191
"6",0.0463803044324646
"7",0.0351720775076649
"8",0.027407553705769
"9",0.0370374785968316
"10",0.0363351419971788
"11",0.0326303668085515
"12",0.0275733250599169
"13",0.0347535687786392
"14",0.0360395441629631
"15",0.0335770418905768
"16",0.0252511341538841
"17",0.0277800281130842
"18",0.0249980280483669
"19",0.0224737547011039
"20",0.0199008221326366
"21",0.0223407896216896
"22",0.0611427791229645
"23",0.0390182025742268
"24",0.039578007735207
"25",0.03687439449131
"26",0.0292953126896414
"27",0.0378103085839511
"28",0.0384194660159795
"29",0.0403392230296136
"30",0.0348554793467046
"31",0.0254795057844949
"32",0.0320659456017356
"33",0.0371998880907588
"34",0.0248601713121354
"35",0.0302862074446029
"36",0.0358754191456015
"37",0.024138954895022
"38",0.0248736614477787
"39",0.0256382306009126
"40",0.0106616015823506
"41",0.0376242709080084
"42",0.0275845169457272
"43",0.0346415053504602
"44",0.0516719454478635
"45",0.0372210123751125
"46",0.110094367104331
"47",0.0372131318988955
"48",0.030014467168007
"49",0.0253512221591803
"50",0.0308420731551629
"51",0.025601554912372
"52",0.0282489104316832
"53",0.0452471395410477
"54",0.0284225986049386
"55",0.0328698371323
"56",0.0390378748333655
"57",0.0269159545637907
"58",0.0331957145691202
"59",0.0385871928340171
"60",0.0533612512664941
"61",0.0247631727240921
"62",0.0344686317483775
"63",0.0313896353597971
"64",0.022671889696601
"65",0.0242038201389181
"66",0.0344607402798974
"67",0.0497494627420382
"68",0.0373791262833779
"69",0.0384771849450823
"70",0.0265731495977527
"71",0.0423851806366092
"72",0.0301478604543682
"73",0.038616206274972
"74",0.0267308130219501
"75",0.0273051657919661
"76",0.0137640798377095
"77",0.019765756951371
"78",0.0379842985119926
"79",0.0252446895750071
"80",0.0179976338025227
"81",0.0218544797726442
"82",0.0205134831928045
"83",0.0459054237691196
"84",0.0297025629057162
"85",0.0217094984304845
"86",0.0283722131628326
"87",0.0242512951738692
"88",0.0427563296886826
"89",0.0488507519037813
"90",0.0303167039855703
"91",0.028975873889756
"92",0.0389491357138904
"93",0.0279801792298745
"94",0.0491750328351747
"95",0.03733066569796
"96",0.0259931665709725
"97",0.0195593581867536
"98",0.0170751565111787
"99",0.0436021139118955
"100",0.0307528282836554
"101",0.0412599975691219
"102",0.0188496087788729
"103",0.0308448792190744
"104",0.0322692172706098
"105",0.0260870517100703
"106",0.0294719516218085
"107",0.0408908823459663
"108",0.0261252074000803
"109",0.0348574002223716
"110",0.0306200397879785
"111",0.0396681223960687
"112",0.0447163769507761
"113",0.0348114423289395
"114",0.0428692578212172
"115",0.0106141949756833
"116",0.038587786604303
"117",0.0359141610681077
"118",0.0359639574450452
"119",0.0232426973512808
"120",0.0235306265388878
"121",0.0264268622070202
"122",0.0233896682410914
"123",0.0475135497535952
"124",0.0359479671154641
"125",0.0357217891982236
"126",0.039794926647502
"127",0.0454461261262267
"128",0.068932047524405
"129",0.0324774252866783
"130",0.0239065522141006
"131",0.0245536461986993
"132",0.0507156946790252
"133",0.018118787301585
"134",0.025427845922795
"135",0.0205518742003434
"136",0.0239084055609311
"137",0.0238082782580575
"138",0.0265774990336236
"139",0.0393372101549064
"140",0.026209302724219
"141",0.0295905965643646
"142",0.0153441357971028
"143",0.0320244546352828
"144",0.029431221176264
"145",0.0198041806829112
"146",0.0339708456107673
"147",0.0137740277882388
"148",0.0410480243511837
"149",0.0222747839307483
"150",0.0274099875528927
"151",0.0420236846066686
"152",0.0302977155004964
"153",0.0323146164715942
"154",0.0319894681349936
"155",0.0291122414609371
"156",0.0427005542331228
"157",0.0439477683807371
"158",0.0330589320033784
"159",0.0248370450213478
"160",0.0397284739839793
"161",0.0175524411019841
"162",0.0338457473782643
"163",0.0402021696745294
"164",0.0291309032537264
"165",0.0256979954589255
"166",0.0206736084521585
"167",0.041715340771261
"168",0.0319382582806931
"169",0.0200984547504532
"170",0.0269339206304261
