"","x"
"1",0.0400708380405749
"2",0.0264502947239753
"3",0.112432067310486
"4",0.0469258399363271
"5",0.0419653665088902
"6",0.0252939376485995
"7",0.0393708526484828
"8",0.0421349617738842
"9",0.113256915898857
"10",0.061299928828866
"11",0.0458503295184597
"12",0.0688393371400022
"13",0.0370770594220077
"14",0.0455720894437799
"15",0.114797364336198
"16",0.0206967030316356
"17",0.0202981715076786
"18",0.0656354769144192
"19",0.0187168247677841
"20",0.0120280494021214
"21",0.0377991298390686
"22",0.0304968330117595
"23",0.029251361245548
"24",0.0373124662142159
"25",0.0291713849010659
"26",0.0216886736444876
"27",0.0195556060137398
"28",0.0365270403393525
"29",0.0514470752633351
"30",0.0278125577137069
"31",0.111092992388817
"32",0.0279091599513498
"33",0.0393345862044085
"34",0.028947227193595
"35",0.0225690942883736
"36",0.0290147806991274
"37",0.0247741635301507
"38",0.0481057024115896
"39",0.0286435216775783
"40",0.023320736616063
"41",0.0325761255627416
"42",0.0302347442298009
"43",0.0295436915780317
"44",0.0251492752955471
"45",0.0398482226647492
"46",0.0361946033111668
"47",0.0382813963708175
"48",0.058962722311261
"49",0.0327079120483708
"50",0.0374554010370863
"51",0.0323297527464264
"52",0.0296818084927492
"53",0.0484471071071065
"54",0.0409433699273007
"55",0.0267711642894675
"56",0.0517589361854221
"57",0.0313035579994547
"58",0.0397283682540608
"59",0.0330022844512626
"60",0.0637584632166394
"61",0.0284429665149268
"62",0.0458269742243662
"63",0.0437942040956896
"64",0.0660976014620533
"65",0.0234697675502465
"66",0.0402678112412923
"67",0.0458801606030169
"68",0.0316578843737558
"69",0.108956754055137
"70",0.0462846860544355
"71",0.0172308668635091
"72",0.0406686102729061
"73",0.028299368492584
"74",0.0320041630963793
"75",0.0300222194228462
"76",0.0667315101043053
"77",0.0315254303470886
"78",0.034323111583843
"79",0.031554557678015
"80",0.0423281697135477
"81",0.041892881563239
"82",0.0417515827016416
"83",0.0328641942432311
"84",0.0389774472710694
"85",0.0408742242200189
"86",0.0612860392147603
"87",0.0308232440302905
"88",0.036617526900983
"89",0.0278654980854504
"90",0.0344534472536236
"91",0.013836075018711
"92",0.0465831759564005
"93",0.0332691382263937
"94",0.0516272419932999
"95",0.00987032156961733
"96",0.118226158992322
"97",0.0432353809327343
"98",0.118005221327743
"99",0.035298400802537
"100",0.0330972017519467
"101",0.0347627998779063
"102",0.0316007692637021
"103",0.0302093671311538
"104",0.0635588932955108
"105",0.0426871000269751
"106",0.0329121430638959
"107",0.117075664477603
"108",0.0313331564248041
"109",0.0423175712701337
"110",0.0374926785980213
"111",0.0412933392907487
"112",0.0359695038052674
"113",0.116505657951218
"114",0.0297611336367329
"115",0.0420994737917113
"116",0.0554391392993643
"117",0.0374590129866652
"118",0.037441461801987
"119",0.0578146355745738
"120",0.0209552330180101
"121",0.0287280291568529
"122",0.044284815283642
"123",0.0254852821878023
"124",0.0263208363799683
"125",0.0453377373738559
"126",0.0330334693289421
"127",0.0175709640113741
"128",0.0229623499541286
"129",0.0416570467432039
"130",0.0539071769720788
"131",0.10097873272763
"132",0.0304864456280276
"133",0.0346592129774211
"134",0.0531688490923572
"135",0.0314979672448735
"136",0.0508339359213289
"137",0.0333949020253233
"138",0.0370634738712936
"139",0.0393758139277599
"140",0.0287110443084786
"141",0.0458840876793909
"142",0.0198964450539166
"143",0.0221237252054903
"144",0.0264233239567886
"145",0.0216323035264006
"146",0.0492511899315916
"147",0.0383482623798413
"148",0.187398115196428
"149",0.028384531997505
"150",0.0272320381027988
"151",0.0402127848085826
"152",0.0328390167653896
"153",0.0346175091070662
"154",0.0222737624886182
"155",0.0314583623498759
"156",0.0251513975666831
"157",0.041361339217765
"158",0.105704131285127
"159",0.0160156343224624
"160",0.0376631614929434
"161",0.0291025799629914
"162",0.0474314990132403
"163",0.0465506255517007
"164",0.0535877641690444
"165",0.037325223050014
"166",0.031828628663809
"167",0.0375122929162236
"168",0.0662067765647161
"169",0.0308788648738159
"170",0.0443558708249697
"171",0.0175599095541806
"172",0.0241830729142164
"173",0.0294263990623298
"174",0.0309627381142085
"175",0.0254721409509148
"176",0.0468395371147609
"177",0.0359809478566247
"178",0.0362707100091288
"179",0.0232651172897566
"180",0.0285553832217756
"181",0.114592768779892
"182",0.0387087552077398
"183",0.0558085792395741
"184",0.0383413661667559
"185",0.0400709789242496
"186",0.0261409047768922
"187",0.0353202597959048
"188",0.029905009951736
"189",0.030175741763674
"190",0.0209841121519551
"191",0.031244497932436
"192",0.0370099158412563
"193",0.0317610573739513
"194",0.0477008233916418
"195",0.0421745467458381
"196",0.0165748645981006
"197",0.0294794475662527
"198",0.0382099975112047
"199",0.0476822131964346
"200",0.053889774107248
"201",0.0425991519868061
"202",0.0262912908248555
"203",0.0193270052796532
"204",0.0343406037664647
"205",0.0537427569410484
"206",0.0487664786213988
"207",0.0196864473439768
"208",0.0286749590892808
"209",0.0651002141919973
"210",0.0434558866661492
"211",0.0377409319894382
"212",0.043923895019748
"213",0.0307211230251261
"214",0.0392081652807127
"215",0.0553540941521198
"216",0.0449525252092521
"217",0.034557900867657
"218",0.0258010965189086
"219",0.0278374811003362
"220",0.0380870236286044
"221",0.0378373646515279
"222",0.0346502930965167
"223",0.0431759751074559
"224",0.0354611725164483
"225",0.0307797106476587
"226",0.0602253376218258
"227",0.0539422881800796
"228",0.0355947475623939
"229",0.0434447494669012
"230",0.0214697678976055
"231",0.041530015595572
"232",0.0400365863949155
"233",0.028023072724714
"234",0.0283636753638662
"235",0.0398299151144722
"236",0.124802064417324
"237",0.0231275769494343
"238",0.036233136933598
"239",0.054736297044576
"240",0.0436348514184489
"241",0.0342112501715746
"242",0.0565453305518557
"243",0.0250226257628217
"244",0.0540849035467767
"245",0.0254858065468537
"246",0.0422289719715248
"247",0.0402512242169789
"248",0.0330754165082591
"249",0.0281428300729913
"250",0.0197023697061902
"251",0.0284679767508871
"252",0.0435773260712216
"253",0.0426246497928387
"254",0.0229576163342032
"255",0.0182476357229424
"256",0.0272938947885018
"257",0.0264444741291164
"258",0.0311751749950967
"259",0.105302110260425
"260",0.0387586554140529
"261",0.0363839100677299
"262",0.0497716530069425
"263",0.0342968596054761
"264",0.0415347556087382
"265",0.123588593655826
"266",0.0514971750693096
"267",0.0269390576813115
"268",0.0630726135294166
"269",0.0376904334617831
"270",0.044401743289747
"271",0.0449140170421581
"272",0.0304157643536975
"273",0.0350656894284362
"274",0.0536080355689575
"275",0.0530657011834604
"276",0.0449961832095392
"277",0.022734895795365
"278",0.0423005188135985
"279",0.0411764794229847
"280",0.0506347344959688
"281",0.0376081874666306
"282",0.0340956071603777
"283",0.0265003997606896
"284",0.0726247924960323
"285",0.0231115579812177
"286",0.0255207867386893
"287",0.0288535016355961
"288",0.0319250136965691
"289",0.0451258695464373
"290",0.0529217319364628
"291",0.0351812491182317
"292",0.037374156632921
"293",0.0390414093655582
"294",0.0391575371707159
"295",0.0235407043401218
"296",0.0170741987766803
"297",0.0307602362587217
"298",0.0305431524626123
"299",0.039837398060172
"300",0.0489432843698936
"301",0.0246632162401796
"302",0.107406435992899
"303",0.0411404738711864
"304",0.104153315710763
"305",0.0268584937499485
"306",0.119891165201752
"307",0.0398141006512589
"308",0.0266708153421852
"309",0.0512895127412495
"310",0.0423177725133596
"311",0.0335768882564575
"312",0.0543736609150992
"313",0.0462686833231849
"314",0.0278499671695352
"315",0.0441324960993054
"316",0.0339262880657051
"317",0.0385212719120997
"318",0.0273104785349308
"319",0.0328322115684461
"320",0.0236478533333396
"321",0.105762830345896
"322",0.124552788993247
"323",0.0199735272208682
"324",0.0624675333900928
"325",0.0342760894342456
"326",0.0392559583553645
