"","x"
"1",0.0271955500365262
"2",0.0418602120570348
"3",0.101914887001288
"4",0.0265422734749344
"5",0.0510885657757452
"6",0.0286425666293736
"7",0.110230933492641
"8",0.135801230647934
"9",0.111421529498127
"10",0.0218074062053398
"11",0.0289755154148124
"12",0.0432959781276001
"13",0.128057874701841
"14",0.0905733087288391
"15",0.117597342827816
"16",0.130239547137737
"17",0.0243491226485464
"18",0.110704697462586
"19",0.01690112104501
"20",0.120197955315251
"21",0.0205956660595636
"22",0.133478626408893
"23",0.117631190542426
"24",0.121388373747534
"25",0.115504640910738
"26",0.0989283382108675
"27",0.0161741542984338
"28",0.0809095965548578
"29",0.0118560428852915
"30",0.0310032655082767
"31",0.119631617018213
"32",0.0283396713887448
"33",0.0185466475994655
"34",0.110695851028512
"35",0.0996926423427022
"36",0.0230167724510091
"37",0.0133788260511646
"38",0.0245155084671302
"39",0.0175089573798291
"40",0.0425600885261987
"41",0.123481745459417
"42",0.0736557911087307
"43",0.0158239125338088
"44",0.154347447490066
"45",0.0202527334213835
"46",0.109459606196823
"47",0.0396144493459533
"48",0.112140094393182
"49",0.110802436720203
"50",0.110370282295784
"51",0.0468299151346969
"52",0.0936141928040707
"53",0.0934092725313996
"54",0.0367369162492853
"55",0.11049197524466
"56",0.0284823149150882
"57",0.107562229003818
"58",0.031686765836353
"59",0.139350299330021
"60",0.0381284559644984
"61",0.0271134383110358
"62",0.0365971269806153
"63",0.123177316298753
"64",0.10128965206786
"65",0.123506939636393
"66",0.0212682327563684
"67",0.030196316790406
"68",0.0424754894369765
"69",0.0201959333679991
"70",0.0373523464141411
"71",0.043900820826139
"72",0.0210987691784813
"73",0.144410567071561
"74",0.0386403412384156
"75",0.0172017229159078
"76",0.0220714706614268
"77",0.0226529710805495
"78",0.113152134782477
"79",0.113638302558088
"80",0.0334057521228653
"81",0.0234619112327523
"82",0.10796545886665
"83",0.100795354566777
"84",0.129966854538642
"85",0.0286537283805155
"86",0.017528560175714
"87",0.111948846203633
"88",0.0403768034405541
"89",0.0283677580692726
"90",0.137284527776079
"91",0.0130690836872616
"92",0.047892120497288
"93",0.0263984571469196
"94",0.0900838594299392
"95",0.0107711783360217
"96",0.0272492335548917
"97",0.0485947390405077
"98",0.103910830847681
"99",0.0267007873723903
"100",0.129575165582793
"101",0.0430173556560605
"102",0.125806731051636
"103",0.0272039624846604
"104",0.146703316236555
"105",0.0269062242879627
"106",0.117229167475468
"107",0.123783633691921
"108",0.111882346524314
"109",0.0266531777460917
"110",0.130787217892968
"111",0.113161621297034
"112",0.0278749627448146
"113",0.0327779122426055
"114",0.0972425201914404
"115",0.0337756159581217
"116",0.103704721059875
"117",0.116531443137093
"118",0.119436505980962
"119",0.0298298249235624
"120",0.122393067404342
"121",0.126183398539094
"122",0.116304968296503
"123",0.129128746077111
"124",0.0295213307326945
"125",0.117854641793946
"126",0.108616759610242
"127",0.0368364137002668
"128",0.0831167651871408
"129",0.0290630404580661
"130",0.133507499071957
"131",0.0164112558036252
"132",0.0186784664803746
"133",0.112230139153417
"134",0.0344256439260906
"135",0.0342270523719661
"136",0.0455573613758018
"137",0.0154174654130384
"138",0.0452788317618057
"139",0.106734680139226
"140",0.0275818887208516
"141",0.108571431518758
"142",0.0192819025539304
"143",0.126205362654245
"144",0.126732865699902
"145",0.10146474117796
"146",0.0142663069571318
"147",0.0424682939383107
"148",0.0369060790554537
"149",0.119557022935075
"150",0.142153207857181
"151",0.135461166847907
"152",0.132213851601432
"153",0.10717079923741
"154",0.14490614397565
"155",0.0295191661117898
"156",0.127453539186722
"157",0.0213728115885676
"158",0.0348215328107753
"159",0.0377886115958836
"160",0.0256855435491321
"161",0.115164660449625
"162",0.100829786764298
"163",0.0208718603991456
"164",0.11461751159943
"165",0.137391647337187
"166",0.135690470163138
"167",0.111143082191288
"168",0.0363927543325787
"169",0.140721010979947
"170",0.0284480569903574
"171",0.0167005896010061
"172",0.0216836795158826
"173",0.122588585954234
"174",0.0359104433194999
"175",0.0814270183224807
"176",0.130314541542665
"177",0.0274556960775495
"178",0.126789750130227
"179",0.0488715196420389
"180",0.0373934157478108
"181",0.00967955506883345
"182",0.112989898932182
"183",0.0206370310333877
"184",0.114539290080635
"185",0.0299607416681155
"186",0.0353527359814617
"187",0.0996258232522583
"188",0.0206577485562779
"189",0.0163620635068325
"190",0.134684464594837
"191",0.0122003078750169
"192",0.0205916529938709
"193",0.134505897865678
"194",0.127461244074131
"195",0.0678021577234263
"196",0.0245212894038935
"197",0.0212824460689152
"198",0.0404050235259233
"199",0.0735570366916582
"200",0.0394906842587403
"201",0.130957621932494
"202",0.01590601381459
"203",0.0345792125640299
"204",0.130828243204226
"205",0.0910401015202133
"206",0.0109155696571821
"207",0.121693675922482
"208",0.0159148924705608
"209",0.0969598318468394
"210",0.0331241958733368
"211",0.120071843987707
"212",0.0860567290303108
"213",0.0273732514593942
"214",0.12416427232344
"215",0.0375536637990376
"216",0.0284906346827817
"217",0.0336165359287427
"218",0.0272247405752892
"219",0.0207548134999883
"220",0.120544167389183
"221",0.116836217771745
"222",0.12966331276288
"223",0.114142128496852
"224",0.127489202193069
"225",0.0330241735197687
"226",0.136328684212052
"227",0.120146007087495
