"","x"
"1",0.115761645186061
"2",0.0348313234277495
"3",0.0357323262127031
"4",0.0276274862629243
"5",0.121846954244089
"6",0.0374788330766228
"7",0.0261972189743737
"8",0.0288497311443649
"9",0.109576152162189
"10",0.0211106221743243
"11",0.129906639874255
"12",0.14250740964773
"13",0.0298190371240663
"14",0.122889047932768
"15",0.131917408521016
"16",0.0147433041210851
"17",0.110048850428278
"18",0.108431526063448
"19",0.0473663764377532
"20",0.0329142676864753
"21",0.020308120036834
"22",0.126375257407255
"23",0.0995145341676071
"24",0.122671363669239
"25",0.0156312782874797
"26",0.1202207738672
"27",0.0342726860473059
"28",0.135154049316378
"29",0.112741327962022
"30",0.12190177424487
"31",0.1047609228547
"32",0.131565409226434
"33",0.11690494011112
"34",0.0184533171007624
"35",0.137426105044294
"36",0.132753451886829
"37",0.0363101289692858
"38",0.0168771616947591
"39",0.016401168154245
"40",0.10760602672559
"41",0.037791370438812
"42",0.047722985185199
"43",0.111697355701997
"44",0.0210911934199433
"45",0.123129624466295
"46",0.0204980295153542
"47",0.0390503376273605
"48",0.0322841190855704
"49",0.0950405357361232
"50",0.0243835016648865
"51",0.0990516798724801
"52",0.120560493565242
"53",0.141777355149316
"54",0.0391411722582424
"55",0.132642466487567
"56",0.113473501205731
"57",0.110431159620544
"58",0.114261701495101
"59",0.133301166115017
"60",0.025910377494851
"61",0.0320757375960757
"62",0.0383525129462028
"63",0.0287969007828013
"64",0.039467543844421
"65",0.033197830412724
"66",0.123025002206982
"67",0.0218261990217532
"68",0.0215345114697653
"69",0.10613054753527
"70",0.0282626076067785
"71",0.0517361847973399
"72",0.141076493655432
"73",0.0266843250772509
"74",0.0259264456733862
"75",0.0941064873533078
"76",0.0401589165295224
"77",0.036451012385007
"78",0.106254339839362
"79",0.132433837463118
"80",0.0234748058423334
"81",0.0183635569934268
"82",0.0274537897958369
"83",0.0261319249084783
"84",0.0168746467590699
"85",0.0326617750221368
"86",0.0385092790015062
"87",0.0187242501232127
"88",0.136237368149028
"89",0.046514316293092
"90",0.111534260427688
"91",0.0528519460012241
"92",0.0206142689911204
"93",0.036552637466007
"94",0.113651007692088
