"","x"
"1",0.00380686855350714
"2",0.00765938918895849
"3",0.000182746355655396
"4",0.00161307869879099
"5",0.000446997801919798
"6",0.000556279441535717
"7",0.00158461402904272
"8",0.00310517691750577
"9",0.00120518146052951
"10",0.000188882762233479
"11",0.00032167740059284
"12",0.000222175142723962
"13",0.00162864698563386
"14",0.000550841068143519
"15",0.00137616763886563
"16",0.00731743376967154
"17",0.00112262787949311
"18",6.7857791843776e-05
"19",0.00128656223800752
"20",0.000226111044443402
"21",0.000289036539965886
"22",0.000900340965579397
"23",0.000129368550170243
"24",0.00040453221298197
"25",0.00339050074531872
"26",0.000552678008592739
"27",0.000426998757397539
"28",0.00725748556204561
"29",0.0035212975995886
"30",0.00253119897143714
"31",0.00117990827949317
"32",2.48003410642417e-05
"33",0.00206540284234084
"34",0.00237012799764222
"35",0.00244512612161815
"36",0.000338546880385086
"37",0.0018158933871799
"38",0.001251311174268
"39",0.000218362774689112
"40",0.000856315366602354
"41",0.000426614889352274
"42",0.00178907693203626
"43",0.0018391385722594
"44",0.0017486362962236
"45",0.00211506114061988
"46",0.0013353436600755
"47",0.00126587582642088
"48",0.000844260029344381
"49",0.00122416126330279
"50",0.000197940875995054
"51",0.000243071333547258
"52",0.00745589927418766
"53",0.000346133696031721
"54",0.00634755085926015
"55",0.00384336501548117
"56",0.000840232896635893
"57",0.00170241877361193
"58",0.000435682320396507
"59",0.00358309108698654
"60",0.00499619267045473
"61",0.0012514637507417
"62",0.00246949090844436
"63",0.000471567705769618
"64",0.00115989806003396
"65",0.000550652029299436
"66",0.000551122446407219
"67",9.2992644327703e-05
"68",0.00120321435088451
"69",0.00221166505864797
"70",0.00338288452859217
"71",0.00379515704947768
"72",0.00203765067908875
"73",0.0048052809790699
"74",0.00735489475014979
"75",0.00209407141911764
"76",0.000313499067863206
"77",0.00461708147856847
"78",0.000719202889830805
"79",0.00204150988022143
"80",0.000789805238369214
"81",0.000596047765709048
"82",0.000937886826703817
"83",0.000606323955200033
"84",0.00126066450793599
"85",0.0012937396356334
"86",0.00256645133073625
"87",0.000412836433569684
"88",0.00153577521647658
"89",0.000253083953836575
"90",0.000989573456113185
"91",0.00117474123644568
"92",0.000217924763472328
"93",0.00206222958545688
"94",0.000762442563382904
"95",0.000269792470651044
"96",0.00123861405874642
"97",0.00442685576486769
"98",0.00046023249497896
"99",0.00287214515429605
