"","x"
"1",0.00743116110785481
"2",0.000576280463611036
"3",0.00190816640220076
"4",0.00285127188864889
"5",0.00505301886215659
"6",0.00309600334074669
"7",0.00124012939719904
"8",0.000734009048427852
"9",0.00391866647840574
"10",0.013728650337503
"11",0.000860016342385817
"12",0.00286814560152146
"13",0.00934157187312775
"14",0.00373462481784687
"15",0.0118260616477533
"16",0.0026570854765292
"17",0.000373586569179519
"18",0.00467132864904544
"19",0.00151120421975878
"20",0.00173220008684044
"21",0.0051333750611514
"22",0.013646515463866
"23",0.00294274007754081
"24",0.00323297653336594
"25",0.00224795496316659
"26",0.0018438640567007
"27",0.00059906135574675
"28",0.00401707065588503
"29",0.0154793338069452
"30",0.0097266554867655
"31",0.00300375068949402
"32",0.00272114985294127
"33",0.00530230185761598
"34",0.00630757502259083
"35",0.00210312293223968
"36",0.00431826764341084
"37",0.000145710405792116
"38",0.00147720112604986
"39",0.00172586196989125
"40",0.0010833953538209
"41",0.00528939375706429
"42",0.00129218973453227
"43",0.0009874226178339
"44",0.00304954284063319
"45",0.0135528405884559
"46",0.0229441340809055
"47",0.000640318481848335
"48",0.00181843867947657
"49",0.00357457072550307
"50",0.00458916539703695
"51",0.00519456774567306
"52",0.00366162511163034
"53",0.00123145437949302
"54",0.00138584864415589
"55",0.000591341340870386
"56",0.00092020291011491
"57",0.00559347297121065
"58",0.00140912380070689
"59",0.00315048468029913
"60",0.00569760659914317
"61",0.00739594905078405
"62",0.00398516777073896
"63",0.000490054050391325
"64",0.000816126063299659
"65",0.00555399430189797
"66",0.00319308535289429
"67",0.00540275971342163
"68",0.00327714949219105
"69",0.0002943613922032
"70",0.00188769350329893
"71",0.00736676645630816
"72",0.00359121872240899
"73",0.00277506608910543
"74",0.00908986341652427
"75",0.00446686298446444
"76",0.00116925205406141
"77",0.000248006739332649
"78",0.00837743923219176
"79",0.000759577274193823
