"","x"
"1",0.000922034545930757
"2",0.000321792765037206
"3",0.000694695981207326
"4",0.000199070452450171
"5",2.76641799709152e-05
"6",0.000616360003456014
"7",0.00125911122231692
"8",0.000393011074290609
"9",0.000814486711865352
"10",6.9544075671097e-05
"11",0.00466263801466381
"12",0.000997875131981259
"13",5.85227254238248e-05
"14",0.000644779291863656
"15",0.00164233844649595
"16",0.00165161356263804
"17",8.60727981325745e-05
"18",0.000381094095876634
"19",0.000125448834118024
"20",0.000294894016063087
"21",0.00130250465207642
"22",0.000433435452626431
"23",0.00107287068368637
"24",0.000732293209753417
"25",0.000254091144906202
"26",0.000403058920124333
"27",0.000622189819935486
"28",0.000260503813715329
"29",0.00033501208022478
"30",0.000914453755276688
"31",0.000359981384797205
"32",0.000769343844701795
"33",0.000644510177302998
"34",0.00308985731347714
"35",0.000230780995574336
"36",0.00180191124728776
"37",0.00158017212634977
"38",0.000920268252629454
"39",0.00041686503558375
"40",0.00155892841990996
"41",0.000158614312065661
"42",0.00221958620891817
"43",0.000120744944371651
"44",0.000228746069559904
"45",0.00180169779319128
"46",0.000573542484245341
"47",0.00229051760216438
"48",0.0010325339379975
"49",0.00154327877267527
"50",9.67125457546202e-05
"51",0.000403480526850459
"52",6.25630942902981e-05
"53",0.000275645537557742
"54",0.00164225647300645
"55",0.000183478249005878
"56",0.00272134696942528
"57",0.00325992923807274
"58",0.000400334383068241
"59",0.000244397617819215
"60",0.000148943341282258
"61",0.000842452078337163
"62",0.000366213639080182
"63",0.000511714418854236
"64",0.000402124908146728
"65",0.000305395311775841
"66",0.000728696979171249
"67",0.000359232918698338
"68",0.000102604938826444
"69",0.00038805400027762
"70",0.000285450029303049
"71",0.0010151130422762
"72",0.00087107916863495
"73",0.00188522828600744
"74",0.000298059051394751
"75",0.000525586787647977
"76",0.000602650384769712
"77",0.000409555586355508
"78",0.000344800367006315
"79",4.19238834349725e-05
"80",0.0034490135325502
"81",0.000389255151071154
"82",0.000473333277700668
"83",0.000131541080337643
"84",0.000223884677604941
"85",8.79329152037893e-05
"86",5.67624822408643e-05
"87",0.00051647114360414
"88",0.00136653956385585
"89",0.00210122684511732
"90",0.000130858361510133
"91",0.00161429042020681
"92",0.000974798312229052
"93",0.000221328245968558
"94",0.000138243086676634
"95",0.000245205283579256
"96",0.000104033909678647
"97",0.000529695963060961
"98",0.000469872025662319
"99",0.000350227384921553
"100",0.000334694529416773
