"","x"
"1",0.000269239066078084
"2",0.00138904532733694
"3",0.000143610548230175
"4",0.000669114641795591
"5",0.00199462563583461
"6",0.000205943106771011
"7",0.000734572205334393
"8",0.00140064499627966
"9",0.00101857717297392
"10",0.00212604567009807
"11",0.00133844860256743
"12",0.00173500361633633
"13",0.000414429524611673
"14",0.000972821275281076
"15",0.000502962063114402
"16",0.000437821378232938
"17",0.00113087669833844
"18",0.00075435088206655
"19",0.00226285599852552
"20",0.00148686157915255
"21",0.000994363351850392
"22",0.000387231919034019
"23",0.00149795406023805
"24",0.00140241712157932
"25",0.000897481739833072
"26",0.000472251129677361
"27",0.00121157839731271
"28",0.000625010196924455
"29",0.00116666172846442
"30",0.00109131368169916
"31",0.000244965730317474
"32",0.00163361654388072
"33",0.00077815229599493
"34",0.000460861001744053
"35",0.000676611518785582
"36",0.000413016595474164
"37",0.00140982106311591
"38",0.00139208877878995
"39",0.000839542752352999
"40",0.00172452120191617
"41",0.00275366515429015
"42",0.000218097552021431
"43",0.00169752580834923
"44",0.000237899456825966
"45",0.00427131152330067
"46",0.00156690408623991
"47",0.000638314261924115
"48",0.000475647491778611
"49",8.54014671912833e-05
"50",0.00181798074203645
"51",0.000350932579623579
"52",0.00056555840314668
"53",0.0016702932021035
"54",0.000261272856503916
"55",0.000345137475575211
"56",0.000909720875376884
"57",0.00043399526776076
"58",0.000844959971296027
"59",0.000109812216225838
"60",0.000467945867705049
"61",0.000900645595690544
"62",0.000317077706583208
"63",0.000555243467997956
"64",0.000573531840414781
"65",0.000352366018341104
"66",0.00113971926066633
"67",0.000423036778780949
"68",0.000317644611473032
"69",0.000300150124298318
"70",0.000926733301333862
"71",0.00196592146154939
"72",0.00164065293651431
"73",0.0023489178924375
"74",0.000949143501085261
"75",0.00140455989468098
"76",0.000284327528510616
"77",0.000302462810219698
"78",0.000586689099811594
"79",0.000873132640611917
"80",0.000283458043233339
"81",0.000111434956003771
"82",0.000981189424068802
"83",0.00074220057307792
"84",0.00084293458554759
"85",0.000437980379706511
"86",0.000335613319174685
"87",0.000495714430929368
"88",0.000431870436772985
"89",0.00102617109629795
"90",0.000315725425698926
"91",0.000461154845749252
"92",0.00063872640357643
"93",0.00231970522027634
"94",0.00100959802690878
"95",0.000633992240007384
"96",0.000246110567573118
"97",0.000103167253253651
"98",0.000537302968908746
"99",0.000735878417008111
"100",0.0021382216667745
"101",0.000931444638603853
"102",0.000599030712303873
"103",0.00226221504342099
"104",0.00111079433011688
"105",0.0017503756689688
"106",0.00191625721188527
"107",0.000630871320457564
"108",0.00100881577579955
"109",0.00219943096147779
"110",0.00268859534475909
"111",0.000826089867621623
"112",0.00058112163697891
"113",0.00115452370592171
"114",0.00135135213934537
"115",0.000387642063371066
"116",0.00118746817578608
"117",0.000602182292702587
"118",0.000563542975641792
"119",0.00120409768102436
"120",0.00213983667518041
"121",0.00678794126362854
"122",0.000201836069199629
"123",0.000323364286366558
"124",0.00211083882365228
"125",0.00172980147422567
"126",0.00183042266867125
"127",0.000612081091275817
"128",0.000961550093124066
"129",0.000518215162840022
"130",0.000698128224571717
"131",0.00238963366051631
"132",0.00213793854131837
"133",0.000171490799548065
"134",0.000883725835092307
"135",0.000887267793263009
"136",0.00110933209195028
"137",0.000599724305286783
"138",0.000719978873288933
"139",0.000792564913121674
"140",0.00198399798815161
"141",0.000226732650423868
"142",0.000289318380821402
"143",0.000665734266072214
"144",0.00231959906352351
"145",0.000429767307331536
"146",0.00202143079636403
"147",0.000405714812091501
"148",0.000279333589840614
"149",0.000233165095653198
"150",0.00264728921643044
"151",0.00100686429821629
"152",0.00194831760086641
"153",0.000164126525502542
"154",0.000603220348745507
"155",0.0003203698829221
"156",0.00121171718390963
"157",0.00072822848574299
"158",0.00205600864760214
"159",0.000642025560102856
"160",0.000912297555143401
"161",0.000791638130469837
"162",0.00214518312888773
"163",0.00149487629014147
"164",0.00158351587342666
"165",0.000931921151619738
"166",0.000105226136606393
"167",0.00037082505137777
"168",0.00148084249625697
"169",0.000951785824858719
"170",0.000139825565836463
"171",0.000507851890214815
"172",0.00259276448457919
"173",8.71921841684989e-05
"174",0.000651945834654459
"175",0.000307454590045237
"176",0.00519755201087896
"177",0.000405867850730381
"178",0.000488640165950917
"179",0.00266077534681985
"180",0.000861323569062776
"181",0.000191127344867483
"182",0.000732219378240829
"183",0.000386247277334202
"184",8.40899097577934e-05
"185",0.000832585660617204
"186",0.000646851560359022
"187",0.000431618508046423
"188",0.000811098024105952
"189",0.000872947924386567
"190",0.00105492579399225
"191",0.00168901073755448
"192",0.000789176473184365
"193",0.000791387025217213
"194",0.000478020234559001
"195",0.000341257943992311
"196",0.00012139067159922
"197",0.000297683738094086
"198",0.00088958725378196
"199",0.00182370158083666
"200",0.00117539395538217
"201",0.00100269005099378
"202",0.000630367740720274
"203",0.000928653708075616
"204",0.000286804975349745
"205",0.0004873988856708
"206",0.000416238478136683
"207",0.000236367273284839
"208",0.00322192756609525
"209",0.000751199249147889
"210",0.000777057382999401
"211",0.00174734151916728
"212",0.000371301063505071
"213",0.00216551040572451
"214",0.000247332983179393
"215",0.00136124999114055
"216",0.000312651192989788
"217",0.000393658191998656
"218",0.000292660763985575
"219",0.000973223469545722
"220",0.000395984614595958
"221",0.000384127861333879
"222",0.000438299119671795
"223",0.000927220476734078
"224",0.00155305573285949
"225",0.0005785226303289
"226",0.00162712236447871
"227",0.00102301691706023
"228",0.000190760105391301
"229",0.000520026672366077
"230",0.00102466949241433
"231",0.00158748889287152
"232",0.00262041442436228
"233",0.00171657616816643
"234",0.0011978082771184
"235",0.000713690373801792
"236",0.00183526956094024
"237",0.000165760123278127
"238",7.21350585021899e-05
"239",0.00113115902168556
"240",0.000411041293528197
"241",0.000453829426673943
"242",0.00290830344950634
"243",0.000643276136225386
"244",0.000646136780436238
"245",0.00138331580642888
"246",0.000582509580909565
"247",0.00106985659140081
"248",9.62353352309507e-05
"249",0.000378974178731047
"250",0.00129990240703763
"251",0.0101349271022133
"252",0.000780569888449466
"253",0.000269079126915935
"254",0.00142762520185884
"255",0.000304711061073138
"256",0.00220380019692443
"257",0.00132566183471761
"258",0.00224609672731948
"259",0.00103258788923925
"260",0.00115103259694954
"261",0.000497342532685703
"262",0.00151419020022681
"263",0.000995960485442083
"264",0.00196422965091164
"265",0.00142932724806338
"266",0.00127627238120808
"267",0.00144402706152865
"268",0.000323754356504935
"269",0.00104391699499931
"270",0.000700240868075641
"271",0.000218322740902249
"272",0.000915393980785495
"273",0.000123368559138068
"274",0.000874565784187612
"275",0.00277733711944005
"276",0.00234314795795634
"277",0.000178395365200226
"278",0.000203859880944416
"279",0.00227963696359304
"280",0.00128224708951094
"281",0.000340000921268573
"282",0.00100232463790797
"283",0.00112146082486973
"284",0.000332219532610184
"285",0.00279872885001318
"286",0.00183180579358177
"287",0.00145224438933745
"288",0.00113616972590041
"289",0.000163122469342383
"290",0.000436944856819556
"291",0.00130408640834787
"292",0.00078236080856873
"293",0.000735419682326799
"294",0.000775640864045026
"295",0.000990412436290566
"296",0.000707553158167845
"297",0.00125663314606902
"298",0.000910117711049617
"299",0.000897651220344458
"300",0.000522532870622783
"301",0.0053699992537689
"302",0.00107115023608244
"303",0.00135360420882963
"304",0.000608817200860931
"305",0.000401480892804952
"306",0.00520867580931483
"307",0.000747905500022306
"308",0.000871270189488248
"309",0.000650412423040776
"310",0.000770924916465143
"311",0.000174196241003648
"312",0.00043929511516704
"313",0.000674288324954513
"314",0.000341509686155566
"315",0.00107655253509503
"316",0.000789634118978693
"317",0.000568869492749558
"318",0.000447201794279349
"319",0.00187199276596423
"320",0.00020927543459927
"321",0.000171187402367719
"322",0.00021542021463625
"323",0.000347304110602031
"324",0.000258264803112382
"325",0.000271063266277526
"326",0.00143534422574776
"327",0.000395405549341518
"328",0.00167687019915031
"329",0.000692746279218685
"330",0.00136612347226531
"331",0.001026391246947
"332",0.000116906489828094
"333",0.000802441481601308
"334",0.000262519669819936
"335",0.00149057193003112
"336",0.000121905883902339
"337",0.00120962952492402
"338",0.00125512377447831
"339",0.00151268384244746
"340",0.00373603575663184
"341",0.000859451108592897
"342",0.00186548638701143
"343",0.00126849712092405
"344",0.00127229552570454
"345",0.000485134313714141
"346",0.000340365356579638
"347",0.000226343763266465
"348",0.000656227958340503
"349",0.000761458604870686
"350",0.000560044420173129
"351",0.000217417486030014
"352",0.000754266514278991
"353",0.000500525282213274
"354",0.00149702124661048
"355",0.00131100792897093
"356",0.000498436031179558
"357",0.000239570090597248
"358",0.000530362845804895
"359",0.00222490137757846
"360",0.000473954420183846
"361",0.00110847882688505
"362",0.000354610314346889
"363",0.0002433066263001
"364",0.000342132140263737
"365",0.00121123426459539
"366",0.00117130016517424
"367",0.000723721282466511
"368",0.000369887022934453
"369",0.00075454524436227
"370",0.00150152527714258
"371",0.000179467550543884
"372",0.00113832422495095
"373",0.00030271092248833
"374",0.000499454536879414
"375",0.00101906117328911
"376",5.2556462860277e-05
"377",0.000254452563399377
"378",0.000485745216690125
"379",0.000481302332416808
"380",0.00123475186879687
"381",0.000931991859980174
"382",0.00265542795795091
"383",0.00239166057857587
"384",0.000215641275937561
"385",0.000678641768153728
"386",0.000322451300843712
"387",0.000725355893850499
"388",0.000594313997750466
"389",0.000234099395976568
"390",0.00139049463554072
"391",0.000471168000653059
"392",0.00084458522019981
"393",0.000382590906395036
"394",0.000896194014003229
"395",0.000576267746576406
"396",0.000308417865983984
"397",0.000808360673558517
"398",0.00158788524597152
"399",0.00183256877102521
"400",0.000603516211316646
"401",0.000605947321573516
"402",0.00119749670686104
"403",0.000420096621703307
"404",0.000162243202944448
"405",0.000744968199305721
"406",0.0012599723654507
"407",0.000484812139562319
"408",0.00212431961786966
"409",0.000502889909207995
"410",0.000248392612511696
"411",0.00567887037894139
"412",0.00135131932778674
"413",0.000402175917507472
"414",0.0010701775771163
"415",0.0011521166227949
"416",0.00103291397183466
"417",0.00466376021933058
"418",0.000810480319300276
"419",0.000645868665268401
"420",0.000213802690703109
"421",0.000377167103921083
"422",0.000888317237132444
"423",0.000287647208135807
"424",0.000391220782497787
"425",0.000635659670702729
"426",0.000687312145190997
"427",0.000657534627834838
"428",0.000829252163615068
"429",0.000813531800281468
"430",0.000519773026582008
"431",0.000243169555418408
"432",0.000278415061485503
"433",0.000995442290218378
"434",0.000865586296897782
"435",0.00300301404391062
"436",0.00062798615572478
"437",9.19712252730821e-05
"438",0.00267663438380316
"439",0.00150342360158712
"440",0.000652224745704081
"441",0.000455287551705455
"442",0.00308310821017375
"443",0.000756882927719055
"444",0.000187486330494604
"445",0.00108133220808393
"446",0.00117952915610775
"447",0.000552993391653464
"448",0.00134068966284205
"449",0.00053239080125128
"450",0.000159617482291769
